id,name,status,feat_type,latitude,longitude,reo,maybe,other
15258,Alabaster Creek,Unofficial Recorded,Stream,-44.497722,168.188778,0,0,2
53,Alabaster Pass,Official Assigned,Pass,-44.517285,168.209868,0,0,2
54,Alamein Peak,Official Assigned,Hill,-43.447054,170.465815,0,0,2
11934,Alamein Range,Official Validated,Range,-72.083333,163.500000,0,0,2
15260,Alan Gully,Unofficial Recorded,Valley,-41.616222,172.768694,0,0,2
55,Alan Stream,Official Assigned,Stream,-41.800438,173.128358,0,0,2
15261,Alarm Creek,Unofficial Recorded,Stream,-44.073000,169.186722,0,0,2
15262,Alarm Mountain,Unofficial Recorded,Hill,-44.804972,167.561528,0,0,2
11935,Alatna Valley,Official Validated,Valley,-76.883333,161.166667,0,0,2
11936,Alb Valley,Official Validated,Valley,-74.783333,163.766667,0,0,2
11937,Albanus Glacier,Official Validated,Glacier,-85.866667,209.000000,0,0,2
56,Albany,Official Assigned,Suburb,-36.734074,174.700746,0,0,1
57,Albany Heights,Official Assigned,Suburb,-36.716867,174.693006,0,0,2
15263,Albany Heights,Unofficial Recorded,Locality,-36.713722,174.676806,0,0,2
7563,Albany Scenic Reserve,Official Validated,scenic reserve,-36.708889,174.695000,0,0,3
15264,Albany Village,Unofficial Recorded,Locality,-36.726278,174.689222,0,0,2
14298,Albatross Canyon,Unofficial Recorded,Canyon,-49.584000,178.840000,0,0,2
10250,Albatross Glacier,Official Assigned,Glacier,-77.283333,166.516667,0,0,2
13587,Albatross Point,Official Assigned,Point,-49.711293,178.791065,0,0,2
15265,Albatross Point,Unofficial Recorded,Point,-38.109500,174.685833,0,0,2
13682,Albatross Tarns,Official Assigned,Lake,-52.589826,169.189937,0,0,2
10740,Alberich Glacier,Official Validated,Glacier,-77.600000,161.600000,0,0,2
15266,Albert Burn,Unofficial Recorded,Stream,-44.340972,169.021583,0,0,2
15267,Albert Burn,Unofficial Recorded,Stream,-44.830861,169.289361,0,0,2
15268,Albert Burn Saddle,Unofficial Recorded,Pass,-44.396444,168.872972,0,0,3
58,Albert Channel,Official Assigned,Channel,-35.226778,174.242835,0,0,2
15270,Albert Edward Peak,Unofficial Recorded,Hill,-45.973972,167.258944,0,0,3
15271,Albert Glacier,Unofficial Recorded,Glacier,-43.539639,170.167889,0,0,2
59,Albert Lake,Official Assigned,Lake,-43.527545,172.622380,0,0,2
60,Albert Peak,Official Assigned,Hill,-44.497209,168.333518,0,0,2
14096,Albert Reef,Official Assigned,Reef,-34.922771,173.515669,0,0,2
14299,Albert Shoal,Unofficial Recorded,Shoal,-36.445000,174.803333,0,0,2
61,Albert Town,Official Assigned,Locality,-44.682569,169.191735,0,0,2
10251,Albert Valley,Official Assigned,Valley,-77.378333,160.927778,0,0,2
15272,Alberts Cap,Unofficial Recorded,Hill,-46.215889,169.507639,0,0,2
15273,Alberts Creek,Unofficial Recorded,Stream,-43.055944,170.842611,0,0,2
62,Albion Inlet,Official Assigned,Bay,-47.169523,167.669852,0,0,2
7564,Albion Square Historic Reserve,Official Validated,historic reserve,-41.273611,173.289444,0,0,4
11938,Albrecht Penck Glacier,Official Validated,Glacier,-76.666667,162.333333,0,0,3
15275,Albury,Unofficial Recorded,Locality,-44.231972,170.875278,0,0,1
15276,Albury Range,Unofficial Recorded,Range,-44.126611,170.721333,0,0,2
10252,Alcorta Rocks,Official Assigned,Rock,-77.500000,166.366667,0,0,2
63,Alcove Stream,Official Assigned,Stream,-44.531325,169.947447,0,0,2
49131,Alcyone Cone,Unofficial Recorded,Hill,-72.700000,165.550000,0,0,2
14300,Alderman Trough,Unofficial Recorded,Trough,-36.916667,176.483333,0,0,2
7565,Aldermen Islands (Ruamaahu) Nature Reserve,Official Validated,nature reserve,-36.960000,176.082222,1,0,4
15277,Alderson Falls,Unofficial Recorded,Waterfall,-45.449167,167.184444,0,0,2
15278,Aldinga Creek,Unofficial Recorded,Stream,-45.286889,169.284778,0,0,2
10741,Aldridge Peak,Official Validated,Hill,-72.450000,167.400000,0,0,2
15279,Alec Creek,Unofficial Recorded,Stream,-42.933306,171.208111,0,0,2
13588,Alert Bay,Official Assigned,Bay,-49.678859,178.807563,0,0,2
13794,Alert Stack,Official Assigned,Island,-48.036122,166.572843,0,0,2
15280,Alex Knob,Unofficial Recorded,Hill,-43.427750,170.151222,0,0,2
15281,Alexander,Unofficial Recorded,Hill,-44.427028,168.293167,0,0,1
10253,Alexander Cone,Official Assigned,Hill,-81.450000,156.083333,0,0,2
15282,Alexander Creek,Unofficial Recorded,Stream,-42.985444,170.617639,0,0,2
15283,Alexander Creek,Unofficial Recorded,Stream,-43.142806,170.817583,0,0,2
15284,Alexander Creek,Unofficial Recorded,Stream,-42.739194,171.630389,0,0,2
11939,Alexander Hill,Official Validated,Hill,-77.274919,166.392237,0,0,2
64,Alexander McKay Falls,Official Assigned,Waterfall,-44.651320,168.575775,0,0,3
15285,Alexander Peak,Unofficial Recorded,Hill,-45.983583,167.258000,0,0,2
15286,Alexander Range,Unofficial Recorded,Range,-42.696111,171.598250,0,0,2
15287,Alexander River,Unofficial Recorded,Stream,-42.322361,171.972611,0,0,2
10254,Alexander Valley,Official Assigned,Valley,-77.291667,161.366667,0,0,2
15288,Alexanders Creek,Unofficial Recorded,Stream,-45.736889,170.539222,0,0,2
15289,Alexanders Hill,Unofficial Recorded,Hill,-45.734167,170.539611,0,0,2
15290,Alexandra,Unofficial Recorded,Locality,-45.254056,169.375611,0,0,1
7566,Alexandra Courthouse Historic Reserve,Official Validated,historic reserve,-45.255556,169.392222,0,0,4
15291,Alexandra Creek,Unofficial Recorded,Stream,-39.298361,175.990750,0,0,2
7567,Alexandra Lakeside Recreation Reserve,Official Validated,recreation reserve,-45.258333,169.388611,0,0,4
11940,Alexandra Mountains,Official Validated,Hill,-77.416667,206.500000,0,0,2
65,Alexandra Peak,Official Altered,Hill,-45.983544,167.257866,0,0,2
15292,Alexandra Redoubt,Unofficial Recorded,Site,-37.993778,175.193528,0,0,2
15293,Alexandra Stream,Unofficial Recorded,Stream,-36.741750,174.705778,0,0,2
15294,Alf Creek,Unofficial Recorded,Stream,-43.505417,170.108500,0,0,2
15295,Alf Creek,Unofficial Recorded,Stream,-43.340111,170.417528,0,0,2
15296,Alfern Creek,Unofficial Recorded,Stream,-44.818028,169.296556,0,0,2
15297,Alford Forest,Unofficial Recorded,Locality,-43.613667,171.502250,0,0,2
15298,Alford Range,Unofficial Recorded,Range,-43.560028,171.452750,0,0,2
7568,Alford Scenic Reserve,Official Validated,scenic reserve,-43.590833,171.501944,0,0,3
15299,Alfred Peak,Unofficial Recorded,Hill,-44.313333,168.487917,0,0,2
15300,Alfred River,Unofficial Recorded,Stream,-42.335472,172.236861,0,0,2
15301,Alfred Stream,Unofficial Recorded,Stream,-41.229889,173.558056,0,0,2
15302,Alfred Stream,Unofficial Recorded,Stream,-42.305528,173.328194,0,0,2
15303,Alfreds Creek,Unofficial Recorded,Stream,-44.624389,169.970417,0,0,2
15304,Alfredton,Unofficial Recorded,Locality,-40.678056,175.860250,0,0,1
15305,Alfriston,Unofficial Recorded,Locality,-37.017333,174.940667,0,0,1
11941,Alga Lakes,Official Validated,Lake,-71.166667,161.833333,0,0,2
10742,Algal Lake,Official Validated,Lake,-77.633333,166.416667,0,0,2
10255,Algie Glacier,Official Assigned,Glacier,-82.200000,162.150000,0,0,2
49132,Algie Knoll,Unofficial Recorded,Hill,-82.200000,162.150000,0,0,2
15306,Algies Bay,Unofficial Recorded,Locality,-36.432139,174.744694,0,0,2
66,Alhambra Rock,Official Assigned,Rock,-43.833033,169.001749,0,0,2
15307,Alice Burn,Unofficial Recorded,Stream,-44.828111,169.192417,0,0,2
15308,Alice Creek,Unofficial Recorded,Stream,-42.941861,171.186361,0,0,2
15309,Alice Falls,Unofficial Recorded,Waterfall,-44.975000,167.439750,0,0,2
11942,Alice Glacier,Official Validated,Glacier,-83.966667,170.000000,0,0,2
67,Alice Glen,Official Assigned,Valley,-36.946803,174.647289,0,0,2
68,Alice Peak,Official Assigned,Hill,-44.583807,168.039383,0,0,2
15310,Alice Peaks,Unofficial Recorded,Hill,-46.007000,167.193861,0,0,2
15311,Alicetown,Unofficial Recorded,Suburb,-41.213778,174.890444,0,0,1
15312,Alick Glacier,Unofficial Recorded,Glacier,-44.344111,168.766222,0,0,2
15313,Alioth Brook,Unofficial Recorded,Stream,-44.104389,169.175722,0,0,2
15314,Alison Creek,Unofficial Recorded,Stream,-46.563806,169.226250,0,0,2
15337,All-Up Creek,Unofficial Recorded,Stream,-44.007278,168.960028,0,0,2
49133,All Black Peak,Unofficial Recorded,Hill,-71.800000,163.950000,0,0,3
69,All Day Bay,Official Assigned,Bay,-45.205144,170.892618,0,0,3
15315,All Nations Creek,Unofficial Recorded,Stream,-41.349194,173.599389,0,0,3
15316,All Round Peak,Unofficial Recorded,Hill,-45.236472,166.918722,0,0,3
10743,Allaire Peak,Official Validated,Hill,-84.883333,189.100000,0,0,2
10744,Allan Hills,Official Validated,Hill,-76.716667,159.666667,0,0,2
15317,Allan Knob,Unofficial Recorded,Hill,-42.950778,171.153111,0,0,2
15318,Allan Water,Unofficial Recorded,Stream,-42.392111,171.791972,0,0,2
15319,Allandale,Unofficial Recorded,Locality,-44.069333,170.868556,0,0,1
15320,Allans Beach,Unofficial Recorded,Beach,-45.877889,170.689583,0,0,2
7569,Allans Beach Recreation Reserve,Official Validated,recreation reserve,-45.876667,170.689444,0,0,4
7570,Allans Beach Wildlife Management Reserve,Official Validated,Government purpose reserve,-45.900556,170.412222,0,0,5
70,Allans Point,Official Assigned,Point,-46.909026,168.059722,0,0,2
15321,Allanton,Unofficial Recorded,Locality,-45.918361,170.253500,0,0,1
7571,Allanton Wildlife Management Reserve,Official Validated,Government purpose reserve,-45.900556,170.412222,0,0,4
11943,Allegro Valley,Official Validated,Valley,-71.300000,160.166667,0,0,2
10745,Allemand Peak,Official Validated,Hill,-78.400000,158.600000,0,0,2
15323,Allen Creek,Unofficial Recorded,Stream,-42.995389,170.609139,0,0,2
15324,Allen Creek,Unofficial Recorded,Stream,-43.083306,170.748972,0,0,2
15322,Allen Creek,Unofficial Recorded,Stream,-45.390278,168.645944,0,0,2
71,Allen Range,Official Assigned,Range,-41.437868,172.404509,0,0,2
15326,Allen River,Unofficial Recorded,Stream,-41.459833,172.292444,0,0,2
15327,Allen River Left Branch,Unofficial Recorded,Stream,-41.428889,172.288250,0,0,4
15328,Allen River Right Branch,Unofficial Recorded,Stream,-41.438583,172.311083,0,0,4
10256,Allen Rocks,Official Assigned,Rock,-77.550000,169.150000,0,0,2
15329,Allen Strait (Guards Pass),Unofficial Recorded,Channel,-40.995806,174.063694,0,0,4
72,Allen Swamp,Official Assigned,Wetland,-36.933854,174.610709,0,0,2
15330,Allendale,Unofficial Recorded,Locality,-43.639611,172.647250,0,0,1
15331,Allens Hill,Unofficial Recorded,Hill,-43.010000,170.676833,0,0,2
15332,Allenton,Unofficial Recorded,Suburb,-43.888972,171.741333,0,0,1
49134,Alley Glacier,Unofficial Recorded,Glacier,-79.966667,158.083333,0,0,2
10257,Alligator Eyes,Official Assigned,Ice Feature,-81.633333,160.916667,0,0,2
15333,Alligator Head,Unofficial Recorded,Point,-40.968556,174.155028,0,0,2
11944,Allison Glacier,Official Validated,Glacier,-78.266694,161.916626,0,0,2
73,Allison Mountain,Official Assigned,Hill,-44.362734,168.281486,0,0,2
15334,Allman Bay,Unofficial Recorded,Bay,-40.784139,173.869944,0,0,2
15335,Allom Bay,Unofficial Recorded,Bay,-36.269333,175.435500,0,0,2
15336,Allports Island,Unofficial Recorded,Island,-41.236111,174.055917,0,0,2
7572,Allports Island Scenic Reserve,Official Validated,scenic reserve,-41.236667,174.056667,0,0,4
49643,Allsops Bay,Unofficial Replaced,Bay,-41.285451,175.172192,0,0,2
7573,Allsops Bay Wildlife Reserve,Official Validated,Government purpose reserve,-41.284722,175.168889,0,0,4
15338,Allup Ravine,Unofficial Recorded,Valley,-44.140917,168.875056,0,0,2
15339,Ally Trickle,Unofficial Recorded,Stream,-43.216917,170.737306,0,0,2
15340,Alma,Unofficial Recorded,Hill,-43.555056,170.727278,0,0,1
15341,Alma,Unofficial Recorded,Locality,-45.111139,170.920444,0,0,1
15342,Alma Bend,Unofficial Recorded,Stream,-42.294167,172.870000,0,0,2
74,Alma Col,Official Assigned,Pass,-43.559885,170.727990,0,0,2
75,Alma Heights,Official Assigned,Hill,-42.147584,172.976313,0,0,2
15344,Alma Hill,Unofficial Recorded,Hill,-40.873889,172.972222,0,0,2
15345,Alma Peak,Unofficial Recorded,Hill,-42.143667,172.969472,0,0,2
15346,Alma River,Unofficial Recorded,Stream,-42.161528,173.026000,0,0,2
76,Alma Saddle,Official Assigned,Pass,-42.272668,172.933145,0,0,2
77,Alma Spur,Official Assigned,Ridge,-43.549469,170.746409,0,0,2
15347,Alma Stream,Unofficial Recorded,Stream,-43.557000,170.758611,0,0,2
15348,Almadale,Unofficial Recorded,Locality,-40.168500,175.648444,0,0,1
7574,Almadale Scenic Reserve,Official Validated,scenic reserve,-40.173889,175.660833,0,0,3
15349,Almer Glacier,Unofficial Recorded,Glacier,-43.466722,170.208111,0,0,2
11945,Almond,Official Validated,Ice Feature,-78.323093,163.457827,0,0,1
15350,Alph Caves,Official Approved,Cave,-41.102965,172.767441,0,0,2
11946,Alph Lake,Official Validated,Lake,-78.198338,163.699814,0,0,2
11947,Alph River,Official Validated,Stream,-78.205344,163.593244,0,0,2
78,Alph Stream,Official Assigned,Stream,-41.103761,172.774791,0,0,2
15352,Alpha,Unofficial Recorded,Hill,-40.986139,175.270222,0,0,1
11948,Alpha Bluff,Official Validated,Cliff,-78.866667,162.483333,0,0,2
15353,Alpha Burn,Unofficial Recorded,Stream,-44.694417,169.010556,0,0,2
79,Alpha Creek,Official Assigned,Stream,-44.959739,168.608179,0,0,2
15354,Alpha Creek,Unofficial Recorded,Stream,-43.055222,170.694778,0,0,2
15355,Alpha Creek,Unofficial Recorded,Stream,-41.922500,171.668306,0,0,2
80,Alpha Mountain,Official Assigned,Hill,-44.457530,168.534021,0,0,2
81,Alpheus Creek,Official Assigned,Stream,-43.286147,170.668250,0,0,2
15357,Alpine Creek,Unofficial Recorded,Stream,-41.650222,172.989222,0,0,2
15358,Alpine Flat,Unofficial Recorded,Flat,-44.117306,168.962833,0,0,2
7295,Alpine Lake/Ata Puai,Official Altered,Lake,-43.287287,170.136682,2,0,2
15359,Also Gully,Unofficial Recorded,Valley,-43.769667,169.913639,0,0,2
82,Alsops Bay,Official Assigned,Bay,-41.285451,175.172192,0,0,2
11949,Alt Glacier,Official Validated,Glacier,-71.100000,162.516667,0,0,2
11950,Altar Mountain,Official Validated,Hill,-77.892091,160.876000,0,0,2
15360,Altimarloch,Unofficial Recorded,Hill,-41.753333,173.776222,0,0,1
15361,Alton,Unofficial Recorded,Locality,-39.663417,174.444833,0,0,1
15362,Alton Burn,Unofficial Recorded,Stream,-46.072750,167.661139,0,0,2
15363,Alum Gully,Unofficial Recorded,Valley,-45.006528,170.853028,0,0,2
15364,Alum Lake,Unofficial Recorded,Lake,-38.617528,176.062333,0,0,2
15365,Alva Creek,Official Approved,Stream,-40.775583,172.241917,0,0,2
11951,Alvarez Glacier,Official Validated,Glacier,-70.883333,162.333333,0,0,2
14952,Amazon Basin,Official Altered,Basin,-44.833734,167.511574,0,0,2
15366,Amazon Cove,Unofficial Recorded,Bay,-44.846778,167.509472,0,0,2
83,Amazon Peak,Official Assigned,Hill,-43.354210,170.842223,0,0,2
84,Amazons Breasts,Official Assigned,Hill,-43.205346,170.947754,0,0,2
85,Amber Col,Official Assigned,Pass,-42.907756,171.692894,0,0,2
15367,Amberley,Unofficial Recorded,Locality,-43.153583,172.731861,0,0,1
15368,Amberley Beach,Unofficial Recorded,Locality,-43.173722,172.778944,0,0,2
86,Amberley Beach Lagoon,Official Assigned,Lake,-43.168745,172.783036,0,0,3
15369,Ambrose Creek,Official Approved,Stream,-40.903162,172.588636,0,0,2
87,Ambrose Saddle,Official Assigned,Pass,-43.328430,170.907653,0,0,2
88,Ambury Bluff,Official Assigned,Cliff,-39.283687,174.071172,0,0,2
15370,Ambury Park,Unofficial Recorded,Locality,-36.947083,174.756333,0,0,2
15371,Ameku,Unofficial Recorded,Hill,-39.381861,175.200111,1,0,0
15372,Amerikiwhati Island,Unofficial Recorded,Island,-41.199194,174.236556,1,0,1
15373,Amethyst Ravine,Unofficial Recorded,Valley,-43.168528,170.663917,0,0,2
89,Amherst Glacier,Official Assigned,Glacier,-43.430683,170.574808,0,0,2
49531,Amherst Rock,Unofficial Recorded,Rock,-50.913220,165.999870,0,0,2
15374,Amia Stream,Unofficial Recorded,Stream,-38.575694,177.653639,1,0,1
15375,Amisfield Burn,Unofficial Recorded,Stream,-44.931639,169.240667,0,0,2
15376,Amodeo Bay,Unofficial Recorded,Locality,-36.671583,175.433222,0,0,2
15377,Amodeo Rocks,Unofficial Recorded,Island,-36.317833,175.457750,0,0,2
14302,Amodeo Rocks,Unofficial Recorded,Reef,-36.319167,175.458333,0,0,2
15378,Amohia Peak,Official Approved,Hill,-41.018593,172.313432,1,0,1
90,Amokura Railway Station,Official Assigned,Railway Station,-37.314608,175.078810,1,0,2
10746,Amorphous Glacier,Official Validated,Glacier,-74.700000,163.933333,0,0,2
11952,Amphibole Peak,Official Validated,Hill,-84.733333,186.566667,0,0,2
91,Amphion Peak,Official Assigned,Hill,-44.605569,168.232844,0,0,2
15380,Amphitheatre,Unofficial Recorded,Flat,-43.282222,171.386889,0,0,1
92,Amphitheatre,Official Assigned,Recreation,-39.304953,175.541715,0,0,1
15382,Amphitheatre Creek,Official Approved,Stream,-40.891361,172.564528,0,0,2
93,Amphitheatre Creek,Official Assigned,Stream,-43.084195,171.515926,0,0,2
49135,Amphitheatre Glacier,Unofficial Recorded,Glacier,-78.300000,163.066667,0,0,2
94,Amphlett Stream,Official Assigned,Stream,-37.043068,174.503244,0,0,2
11953,Amundsen Arm,Official Validated,Bay,-78.500000,196.000000,0,0,2
11954,Amundsen Coast,Official Validated,Coast Feature,-85.500000,198.000000,0,0,2
11955,Amundsen Glacier,Official Validated,Glacier,-85.583333,201.000000,0,0,2
15383,Amuri Pass,Unofficial Recorded,Pass,-42.521389,172.179083,1,0,1
95,Amuri Plain,Official Assigned,Area,-42.744652,172.910185,1,0,1
96,Amuri Range,Official Assigned,Range,-42.431603,173.159163,1,0,1
15386,Ana-kai-nehu,Unofficial Recorded,Cave,-43.780472,173.106028,1,0,0
15384,Ana Tupapaku,Unofficial Recorded,Cave,-38.125000,176.410611,1,1,0
15385,Anaconda,Unofficial Recorded,Hill,-41.372056,172.244806,0,0,1
15387,Anakakata Bay,Unofficial Recorded,Bay,-41.043417,174.279417,1,0,1
15388,Anakawau Bay,Unofficial Recorded,Bay,-40.921444,173.825722,1,0,1
15389,Anakiwa,Unofficial Recorded,Locality,-41.263472,173.907417,1,0,0
15390,Anakoha Bay,Unofficial Recorded,Bay,-41.021556,174.092556,1,0,1
97,Anama,Official Assigned,Locality,-43.777882,171.389553,1,0,0
98,Anamata Stream,Official Assigned,Stream,-36.899024,174.605233,1,0,1
15391,Ananui Caves,Unofficial Recorded,Cave,-41.932556,171.485083,1,0,1
15392,Ananui Creek,Unofficial Recorded,Stream,-41.947806,171.505500,1,0,1
99,Ananui Falls,Official Assigned,Waterfall,-37.497897,175.833779,1,0,1
100,Ananui Stream,Official Assigned,Stream,-37.500106,175.836463,1,0,1
15393,Anaomaki Point,Unofficial Recorded,Point,-38.120694,174.720333,1,0,1
101,Anaotamaraukura,Official Assigned,Locality,-38.866890,177.920316,1,0,0
15394,Anaotehuruhuru Stream,Unofficial Recorded,Stream,-35.056944,173.818806,1,0,1
15395,Anapai Bay,Official Approved,Bay,-40.802528,173.007028,1,0,1
102,Anapuhipuhi Blowhole,Official Assigned,Coast Feature,-34.756036,173.156247,1,0,1
15396,Anaputa Point,Unofficial Recorded,Point,-38.064472,176.580944,1,0,1
15397,Anaputa Rock,Unofficial Recorded,Rock,-38.214694,174.713000,1,0,1
15398,Anarake Point,Unofficial Recorded,Point,-36.682694,175.604667,1,0,1
11956,Anare Mountains,Official Validated,Hill,-70.916667,166.000000,1,0,1
103,Anarewa Point,Official Assigned,Point,-41.050718,173.018627,1,0,1
104,Anarewa Stream,Official Assigned,Stream,-41.048129,173.015469,1,0,1
15399,Anaru Stream,Unofficial Recorded,Stream,-39.120194,176.261389,1,0,1
15400,Anatakapau Bay,Official Approved,Bay,-40.792222,172.997028,1,0,1
105,Anatakupu Island,Official Assigned,Island,-40.896490,173.869183,1,0,1
15401,Anataonga Cave,Unofficial Recorded,Cave,-43.970194,168.600389,1,0,1
15402,Anatimo,Official Approved,Locality,-40.829833,172.947278,1,0,0
15403,Anatohia Bay,Unofficial Recorded,Bay,-41.138028,174.315056,1,0,1
15404,Anatoki Bend,Official Approved,Bend,-40.922489,172.686461,1,0,1
15405,Anatoki Peak,Official Approved,Hill,-40.959495,172.540467,1,0,1
15406,Anatoki Range,Official Approved,Range,-40.946673,172.653727,1,0,1
15407,Anatoki River,Official Approved,Stream,-40.892195,172.721714,1,0,1
15408,Anatori,Unofficial Recorded,Locality,-40.703833,172.358694,1,0,0
